per_idx,per_name,cat_idx,cat_code,cat_desc,cat_indent,dt_idx,dt_code,dt_desc,dt_unit,et_idx,et_code,et_desc,et_unit,geo_idx,geo_code,geo_desc,is_adj,val,serialid
28,2004-04-01,17,14XX,Water Supply,1,0,,,,1,E_T,Relative Standard Error for Total Construction,PCT,1,US,U.S. Total,0,,7137
28,2004-04-01,36,A14XX,Annual Rate for Water Supply,1,0,,,,1,E_T,Relative Standard Error for Total Construction,PCT,1,US,U.S. Total,1,,7138
28,2004-04-01,18,15XX,Conservation and Development,1,0,,,,1,E_T,Relative Standard Error for Total Construction,PCT,1,US,U.S. Total,0,,7139
28,2004-04-01,37,A15XX,Annual Rate for Conservation and Development,1,0,,,,1,E_T,Relative Standard Error for Total Construction,PCT,1,US,U.S. Total,1,,7140
28,2004-04-01,19,20IX,Manufacturing,1,0,,,,1,E_T,Relative Standard Error for Total Construction,PCT,1,US,U.S. Total,0,,7141
28,2004-04-01,38,A20IX,Annual Rate for Manufacturing,1,0,,,,1,E_T,Relative Standard Error for Total Construction,PCT,1,US,U.S. Total,1,,7142
28,2004-04-01,1,XXXX,Total Construction,0,0,,,,2,E_V,Relative Standard Error for Total Private Construction,PCT,1,US,U.S. Total,0,,7143
28,2004-04-01,20,AXXXX,Annual Rate for Total Construction,0,0,,,,2,E_V,Relative Standard Error for Total Private Construction,PCT,1,US,U.S. Total,1,,7144
28,2004-04-01,2,00XX,Residential,0,0,,,,2,E_V,Relative Standard Error for Total Private Construction,PCT,1,US,U.S. Total,0,,7145
28,2004-04-01,21,A00XX,Annual Rate for Residential,0,0,,,,2,E_V,Relative Standard Error for Total Private Construction,PCT,1,US,U.S. Total,1,,7146
28,2004-04-01,3,NRXX,Nonresidential,0,0,,,,2,E_V,Relative Standard Error for Total Private Construction,PCT,1,US,U.S. Total,0,,7147
28,2004-04-01,22,ANRXX,Annual Rate for Nonresidential,0,0,,,,2,E_V,Relative Standard Error for Total Private Construction,PCT,1,US,U.S. Total,1,,7148
28,2004-04-01,4,01XX,Lodging,1,0,,,,2,E_V,Relative Standard Error for Total Private Construction,PCT,1,US,U.S. Total,0,,7149
28,2004-04-01,23,A01XX,Annual Rate for Lodging,1,0,,,,2,E_V,Relative Standard Error for Total Private Construction,PCT,1,US,U.S. Total,1,,7150
28,2004-04-01,5,02XX,Office,1,0,,,,2,E_V,Relative Standard Error for Total Private Construction,PCT,1,US,U.S. Total,0,,7151
28,2004-04-01,24,A02XX,Annual Rate for Office,1,0,,,,2,E_V,Relative Standard Error for Total Private Construction,PCT,1,US,U.S. Total,1,,7152
28,2004-04-01,6,03XX,Commercial,1,0,,,,2,E_V,Relative Standard Error for Total Private Construction,PCT,1,US,U.S. Total,0,,7153
28,2004-04-01,25,A03XX,Annual Rate for Commercial,1,0,,,,2,E_V,Relative Standard Error for Total Private Construction,PCT,1,US,U.S. Total,1,,7154
28,2004-04-01,7,04XX,Health Care,1,0,,,,2,E_V,Relative Standard Error for Total Private Construction,PCT,1,US,U.S. Total,0,,7155
28,2004-04-01,26,A04XX,Annual Rate for Health Care,1,0,,,,2,E_V,Relative Standard Error for Total Private Construction,PCT,1,US,U.S. Total,1,,7156
28,2004-04-01,8,05XX,Educational,1,0,,,,2,E_V,Relative Standard Error for Total Private Construction,PCT,1,US,U.S. Total,0,,7157
28,2004-04-01,27,A05XX,Annual Rate for Educational,1,0,,,,2,E_V,Relative Standard Error for Total Private Construction,PCT,1,US,U.S. Total,1,,7158
28,2004-04-01,9,06XX,Religious,1,0,,,,2,E_V,Relative Standard Error for Total Private Construction,PCT,1,US,U.S. Total,0,,7159
28,2004-04-01,28,A06XX,Annual Rate for Religious,1,0,,,,2,E_V,Relative Standard Error for Total Private Construction,PCT,1,US,U.S. Total,1,,7160
28,2004-04-01,11,08XX,Amusement and Recreation,1,0,,,,2,E_V,Relative Standard Error for Total Private Construction,PCT,1,US,U.S. Total,0,,7161
28,2004-04-01,30,A08XX,Annual Rate for Amusement and Recreation,1,0,,,,2,E_V,Relative Standard Error for Total Private Construction,PCT,1,US,U.S. Total,1,,7162
28,2004-04-01,12,09XX,Transportation,1,0,,,,2,E_V,Relative Standard Error for Total Private Construction,PCT,1,US,U.S. Total,0,,7163
28,2004-04-01,31,A09XX,Annual Rate for Transportation,1,0,,,,2,E_V,Relative Standard Error for Total Private Construction,PCT,1,US,U.S. Total,1,,7164
28,2004-04-01,13,10XX,Communication,1,0,,,,2,E_V,Relative Standard Error for Total Private Construction,PCT,1,US,U.S. Total,0,,7165
28,2004-04-01,32,A10XX,Annual Rate for Communication,1,0,,,,2,E_V,Relative Standard Error for Total Private Construction,PCT,1,US,U.S. Total,1,,7166
28,2004-04-01,14,11XX,Power,1,0,,,,2,E_V,Relative Standard Error for Total Private Construction,PCT,1,US,U.S. Total,0,,7167
28,2004-04-01,33,A11XX,Annual Rate for Power,1,0,,,,2,E_V,Relative Standard Error for Total Private Construction,PCT,1,US,U.S. Total,1,,7168
28,2004-04-01,19,20IX,Manufacturing,1,0,,,,2,E_V,Relative Standard Error for Total Private Construction,PCT,1,US,U.S. Total,0,,7169
28,2004-04-01,38,A20IX,Annual Rate for Manufacturing,1,0,,,,2,E_V,Relative Standard Error for Total Private Construction,PCT,1,US,U.S. Total,1,,7170
28,2004-04-01,1,XXXX,Total Construction,0,0,,,,3,E_P,Relative Standard Error for Total Public Construction,PCT,1,US,U.S. Total,0,,7171
28,2004-04-01,20,AXXXX,Annual Rate for Total Construction,0,0,,,,3,E_P,Relative Standard Error for Total Public Construction,PCT,1,US,U.S. Total,1,,7172
28,2004-04-01,2,00XX,Residential,0,0,,,,3,E_P,Relative Standard Error for Total Public Construction,PCT,1,US,U.S. Total,0,,7173
28,2004-04-01,21,A00XX,Annual Rate for Residential,0,0,,,,3,E_P,Relative Standard Error for Total Public Construction,PCT,1,US,U.S. Total,1,,7174
28,2004-04-01,3,NRXX,Nonresidential,0,0,,,,3,E_P,Relative Standard Error for Total Public Construction,PCT,1,US,U.S. Total,0,,7175
28,2004-04-01,22,ANRXX,Annual Rate for Nonresidential,0,0,,,,3,E_P,Relative Standard Error for Total Public Construction,PCT,1,US,U.S. Total,1,,7176
28,2004-04-01,5,02XX,Office,1,0,,,,3,E_P,Relative Standard Error for Total Public Construction,PCT,1,US,U.S. Total,0,,7177
28,2004-04-01,24,A02XX,Annual Rate for Office,1,0,,,,3,E_P,Relative Standard Error for Total Public Construction,PCT,1,US,U.S. Total,1,,7178
28,2004-04-01,6,03XX,Commercial,1,0,,,,3,E_P,Relative Standard Error for Total Public Construction,PCT,1,US,U.S. Total,0,,7179
28,2004-04-01,25,A03XX,Annual Rate for Commercial,1,0,,,,3,E_P,Relative Standard Error for Total Public Construction,PCT,1,US,U.S. Total,1,,7180
28,2004-04-01,7,04XX,Health Care,1,0,,,,3,E_P,Relative Standard Error for Total Public Construction,PCT,1,US,U.S. Total,0,,7181
28,2004-04-01,26,A04XX,Annual Rate for Health Care,1,0,,,,3,E_P,Relative Standard Error for Total Public Construction,PCT,1,US,U.S. Total,1,,7182
28,2004-04-01,8,05XX,Educational,1,0,,,,3,E_P,Relative Standard Error for Total Public Construction,PCT,1,US,U.S. Total,0,,7183
28,2004-04-01,27,A05XX,Annual Rate for Educational,1,0,,,,3,E_P,Relative Standard Error for Total Public Construction,PCT,1,US,U.S. Total,1,,7184
28,2004-04-01,10,07XX,Public Safety,1,0,,,,3,E_P,Relative Standard Error for Total Public Construction,PCT,1,US,U.S. Total,0,,7185
28,2004-04-01,29,A07XX,Annual Rate for Public Safety,1,0,,,,3,E_P,Relative Standard Error for Total Public Construction,PCT,1,US,U.S. Total,1,,7186
28,2004-04-01,11,08XX,Amusement and Recreation,1,0,,,,3,E_P,Relative Standard Error for Total Public Construction,PCT,1,US,U.S. Total,0,,7187
28,2004-04-01,30,A08XX,Annual Rate for Amusement and Recreation,1,0,,,,3,E_P,Relative Standard Error for Total Public Construction,PCT,1,US,U.S. Total,1,,7188
28,2004-04-01,12,09XX,Transportation,1,0,,,,3,E_P,Relative Standard Error for Total Public Construction,PCT,1,US,U.S. Total,0,,7189
28,2004-04-01,31,A09XX,Annual Rate for Transportation,1,0,,,,3,E_P,Relative Standard Error for Total Public Construction,PCT,1,US,U.S. Total,1,,7190
28,2004-04-01,14,11XX,Power,1,0,,,,3,E_P,Relative Standard Error for Total Public Construction,PCT,1,US,U.S. Total,0,,7191
28,2004-04-01,33,A11XX,Annual Rate for Power,1,0,,,,3,E_P,Relative Standard Error for Total Public Construction,PCT,1,US,U.S. Total,1,,7192
28,2004-04-01,15,12XX,Highway and Street,1,0,,,,3,E_P,Relative Standard Error for Total Public Construction,PCT,1,US,U.S. Total,0,,7193
28,2004-04-01,34,A12XX,Annual Rate for Highway and Street,1,0,,,,3,E_P,Relative Standard Error for Total Public Construction,PCT,1,US,U.S. Total,1,,7194
28,2004-04-01,16,13XX,Sewage and Waste Disposal,1,0,,,,3,E_P,Relative Standard Error for Total Public Construction,PCT,1,US,U.S. Total,0,,7195
28,2004-04-01,35,A13XX,Annual Rate for Sewage and Waste Disposal,1,0,,,,3,E_P,Relative Standard Error for Total Public Construction,PCT,1,US,U.S. Total,1,,7196
28,2004-04-01,17,14XX,Water Supply,1,0,,,,3,E_P,Relative Standard Error for Total Public Construction,PCT,1,US,U.S. Total,0,,7197
28,2004-04-01,36,A14XX,Annual Rate for Water Supply,1,0,,,,3,E_P,Relative Standard Error for Total Public Construction,PCT,1,US,U.S. Total,1,,7198
28,2004-04-01,18,15XX,Conservation and Development,1,0,,,,3,E_P,Relative Standard Error for Total Public Construction,PCT,1,US,U.S. Total,0,,7199
28,2004-04-01,37,A15XX,Annual Rate for Conservation and Development,1,0,,,,3,E_P,Relative Standard Error for Total Public Construction,PCT,1,US,U.S. Total,1,,7200
28,2004-04-01,1,XXXX,Total Construction,0,4,MPCT,Monthly Percent Change for Total Construction,PCT,0,,,,1,US,U.S. Total,1,,7201
28,2004-04-01,2,00XX,Residential,0,4,MPCT,Monthly Percent Change for Total Construction,PCT,0,,,,1,US,U.S. Total,1,,7202
28,2004-04-01,3,NRXX,Nonresidential,0,4,MPCT,Monthly Percent Change for Total Construction,PCT,0,,,,1,US,U.S. Total,1,,7203
28,2004-04-01,4,01XX,Lodging,1,4,MPCT,Monthly Percent Change for Total Construction,PCT,0,,,,1,US,U.S. Total,1,,7204
28,2004-04-01,5,02XX,Office,1,4,MPCT,Monthly Percent Change for Total Construction,PCT,0,,,,1,US,U.S. Total,1,,7205
28,2004-04-01,6,03XX,Commercial,1,4,MPCT,Monthly Percent Change for Total Construction,PCT,0,,,,1,US,U.S. Total,1,,7206
28,2004-04-01,7,04XX,Health Care,1,4,MPCT,Monthly Percent Change for Total Construction,PCT,0,,,,1,US,U.S. Total,1,,7207
28,2004-04-01,8,05XX,Educational,1,4,MPCT,Monthly Percent Change for Total Construction,PCT,0,,,,1,US,U.S. Total,1,,7208
28,2004-04-01,9,06XX,Religious,1,4,MPCT,Monthly Percent Change for Total Construction,PCT,0,,,,1,US,U.S. Total,1,,7209
28,2004-04-01,10,07XX,Public Safety,1,4,MPCT,Monthly Percent Change for Total Construction,PCT,0,,,,1,US,U.S. Total,1,,7210
28,2004-04-01,11,08XX,Amusement and Recreation,1,4,MPCT,Monthly Percent Change for Total Construction,PCT,0,,,,1,US,U.S. Total,1,,7211
28,2004-04-01,12,09XX,Transportation,1,4,MPCT,Monthly Percent Change for Total Construction,PCT,0,,,,1,US,U.S. Total,1,,7212
28,2004-04-01,13,10XX,Communication,1,4,MPCT,Monthly Percent Change for Total Construction,PCT,0,,,,1,US,U.S. Total,1,,7213
28,2004-04-01,14,11XX,Power,1,4,MPCT,Monthly Percent Change for Total Construction,PCT,0,,,,1,US,U.S. Total,1,,7214
28,2004-04-01,15,12XX,Highway and Street,1,4,MPCT,Monthly Percent Change for Total Construction,PCT,0,,,,1,US,U.S. Total,1,,7215
28,2004-04-01,16,13XX,Sewage and Waste Disposal,1,4,MPCT,Monthly Percent Change for Total Construction,PCT,0,,,,1,US,U.S. Total,1,,7216
28,2004-04-01,17,14XX,Water Supply,1,4,MPCT,Monthly Percent Change for Total Construction,PCT,0,,,,1,US,U.S. Total,1,,7217
28,2004-04-01,18,15XX,Conservation and Development,1,4,MPCT,Monthly Percent Change for Total Construction,PCT,0,,,,1,US,U.S. Total,1,,7218
28,2004-04-01,19,20IX,Manufacturing,1,4,MPCT,Monthly Percent Change for Total Construction,PCT,0,,,,1,US,U.S. Total,1,,7219
28,2004-04-01,1,XXXX,Total Construction,0,5,MPCV,Monthly Percent Change for Private Construction,PCT,0,,,,1,US,U.S. Total,1,,7220
28,2004-04-01,2,00XX,Residential,0,5,MPCV,Monthly Percent Change for Private Construction,PCT,0,,,,1,US,U.S. Total,1,,7221
28,2004-04-01,3,NRXX,Nonresidential,0,5,MPCV,Monthly Percent Change for Private Construction,PCT,0,,,,1,US,U.S. Total,1,,7222
28,2004-04-01,4,01XX,Lodging,1,5,MPCV,Monthly Percent Change for Private Construction,PCT,0,,,,1,US,U.S. Total,1,,7223
28,2004-04-01,5,02XX,Office,1,5,MPCV,Monthly Percent Change for Private Construction,PCT,0,,,,1,US,U.S. Total,1,,7224
28,2004-04-01,6,03XX,Commercial,1,5,MPCV,Monthly Percent Change for Private Construction,PCT,0,,,,1,US,U.S. Total,1,,7225
28,2004-04-01,7,04XX,Health Care,1,5,MPCV,Monthly Percent Change for Private Construction,PCT,0,,,,1,US,U.S. Total,1,,7226
28,2004-04-01,8,05XX,Educational,1,5,MPCV,Monthly Percent Change for Private Construction,PCT,0,,,,1,US,U.S. Total,1,,7227
28,2004-04-01,9,06XX,Religious,1,5,MPCV,Monthly Percent Change for Private Construction,PCT,0,,,,1,US,U.S. Total,1,,7228
28,2004-04-01,11,08XX,Amusement and Recreation,1,5,MPCV,Monthly Percent Change for Private Construction,PCT,0,,,,1,US,U.S. Total,1,,7229
28,2004-04-01,12,09XX,Transportation,1,5,MPCV,Monthly Percent Change for Private Construction,PCT,0,,,,1,US,U.S. Total,1,,7230
28,2004-04-01,13,10XX,Communication,1,5,MPCV,Monthly Percent Change for Private Construction,PCT,0,,,,1,US,U.S. Total,1,,7231
28,2004-04-01,14,11XX,Power,1,5,MPCV,Monthly Percent Change for Private Construction,PCT,0,,,,1,US,U.S. Total,1,,7232
28,2004-04-01,19,20IX,Manufacturing,1,5,MPCV,Monthly Percent Change for Private Construction,PCT,0,,,,1,US,U.S. Total,1,,7233
28,2004-04-01,1,XXXX,Total Construction,0,6,MPCP,Monthly Percent Change for Public Construction,PCT,0,,,,1,US,U.S. Total,1,,7234
28,2004-04-01,2,00XX,Residential,0,6,MPCP,Monthly Percent Change for Public Construction,PCT,0,,,,1,US,U.S. Total,1,,7235
28,2004-04-01,3,NRXX,Nonresidential,0,6,MPCP,Monthly Percent Change for Public Construction,PCT,0,,,,1,US,U.S. Total,1,,7236
28,2004-04-01,5,02XX,Office,1,6,MPCP,Monthly Percent Change for Public Construction,PCT,0,,,,1,US,U.S. Total,1,,7237
28,2004-04-01,6,03XX,Commercial,1,6,MPCP,Monthly Percent Change for Public Construction,PCT,0,,,,1,US,U.S. Total,1,,7238
28,2004-04-01,7,04XX,Health Care,1,6,MPCP,Monthly Percent Change for Public Construction,PCT,0,,,,1,US,U.S. Total,1,,7239
28,2004-04-01,8,05XX,Educational,1,6,MPCP,Monthly Percent Change for Public Construction,PCT,0,,,,1,US,U.S. Total,1,,7240
28,2004-04-01,10,07XX,Public Safety,1,6,MPCP,Monthly Percent Change for Public Construction,PCT,0,,,,1,US,U.S. Total,1,,7241
28,2004-04-01,11,08XX,Amusement and Recreation,1,6,MPCP,Monthly Percent Change for Public Construction,PCT,0,,,,1,US,U.S. Total,1,,7242
28,2004-04-01,12,09XX,Transportation,1,6,MPCP,Monthly Percent Change for Public Construction,PCT,0,,,,1,US,U.S. Total,1,,7243
28,2004-04-01,14,11XX,Power,1,6,MPCP,Monthly Percent Change for Public Construction,PCT,0,,,,1,US,U.S. Total,1,,7244
28,2004-04-01,15,12XX,Highway and Street,1,6,MPCP,Monthly Percent Change for Public Construction,PCT,0,,,,1,US,U.S. Total,1,,7245
28,2004-04-01,16,13XX,Sewage and Waste Disposal,1,6,MPCP,Monthly Percent Change for Public Construction,PCT,0,,,,1,US,U.S. Total,1,,7246
28,2004-04-01,17,14XX,Water Supply,1,6,MPCP,Monthly Percent Change for Public Construction,PCT,0,,,,1,US,U.S. Total,1,,7247
28,2004-04-01,18,15XX,Conservation and Development,1,6,MPCP,Monthly Percent Change for Public Construction,PCT,0,,,,1,US,U.S. Total,1,,7248
28,2004-04-01,1,XXXX,Total Construction,0,0,,,,4,E_MPCT,Relative Standard Error for MPC Total Construction,PCT,1,US,U.S. Total,0,,7249
28,2004-04-01,2,00XX,Residential,0,0,,,,4,E_MPCT,Relative Standard Error for MPC Total Construction,PCT,1,US,U.S. Total,0,,7250
28,2004-04-01,3,NRXX,Nonresidential,0,0,,,,4,E_MPCT,Relative Standard Error for MPC Total Construction,PCT,1,US,U.S. Total,0,,7251
28,2004-04-01,4,01XX,Lodging,1,0,,,,4,E_MPCT,Relative Standard Error for MPC Total Construction,PCT,1,US,U.S. Total,0,,7252
28,2004-04-01,5,02XX,Office,1,0,,,,4,E_MPCT,Relative Standard Error for MPC Total Construction,PCT,1,US,U.S. Total,0,,7253
28,2004-04-01,6,03XX,Commercial,1,0,,,,4,E_MPCT,Relative Standard Error for MPC Total Construction,PCT,1,US,U.S. Total,0,,7254
28,2004-04-01,7,04XX,Health Care,1,0,,,,4,E_MPCT,Relative Standard Error for MPC Total Construction,PCT,1,US,U.S. Total,0,,7255
28,2004-04-01,8,05XX,Educational,1,0,,,,4,E_MPCT,Relative Standard Error for MPC Total Construction,PCT,1,US,U.S. Total,0,,7256
28,2004-04-01,9,06XX,Religious,1,0,,,,4,E_MPCT,Relative Standard Error for MPC Total Construction,PCT,1,US,U.S. Total,0,,7257
28,2004-04-01,10,07XX,Public Safety,1,0,,,,4,E_MPCT,Relative Standard Error for MPC Total Construction,PCT,1,US,U.S. Total,0,,7258
28,2004-04-01,11,08XX,Amusement and Recreation,1,0,,,,4,E_MPCT,Relative Standard Error for MPC Total Construction,PCT,1,US,U.S. Total,0,,7259
28,2004-04-01,12,09XX,Transportation,1,0,,,,4,E_MPCT,Relative Standard Error for MPC Total Construction,PCT,1,US,U.S. Total,0,,7260
28,2004-04-01,13,10XX,Communication,1,0,,,,4,E_MPCT,Relative Standard Error for MPC Total Construction,PCT,1,US,U.S. Total,0,,7261
28,2004-04-01,14,11XX,Power,1,0,,,,4,E_MPCT,Relative Standard Error for MPC Total Construction,PCT,1,US,U.S. Total,0,,7262
28,2004-04-01,15,12XX,Highway and Street,1,0,,,,4,E_MPCT,Relative Standard Error for MPC Total Construction,PCT,1,US,U.S. Total,0,,7263
28,2004-04-01,16,13XX,Sewage and Waste Disposal,1,0,,,,4,E_MPCT,Relative Standard Error for MPC Total Construction,PCT,1,US,U.S. Total,0,,7264
28,2004-04-01,17,14XX,Water Supply,1,0,,,,4,E_MPCT,Relative Standard Error for MPC Total Construction,PCT,1,US,U.S. Total,0,,7265
28,2004-04-01,18,15XX,Conservation and Development,1,0,,,,4,E_MPCT,Relative Standard Error for MPC Total Construction,PCT,1,US,U.S. Total,0,,7266
28,2004-04-01,19,20IX,Manufacturing,1,0,,,,4,E_MPCT,Relative Standard Error for MPC Total Construction,PCT,1,US,U.S. Total,0,,7267
28,2004-04-01,1,XXXX,Total Construction,0,0,,,,5,E_MPCV,Relative Standard Error for MPC Total Private Construction,PCT,1,US,U.S. Total,0,,7268
28,2004-04-01,2,00XX,Residential,0,0,,,,5,E_MPCV,Relative Standard Error for MPC Total Private Construction,PCT,1,US,U.S. Total,0,,7269
28,2004-04-01,3,NRXX,Nonresidential,0,0,,,,5,E_MPCV,Relative Standard Error for MPC Total Private Construction,PCT,1,US,U.S. Total,0,,7270
28,2004-04-01,4,01XX,Lodging,1,0,,,,5,E_MPCV,Relative Standard Error for MPC Total Private Construction,PCT,1,US,U.S. Total,0,,7271
28,2004-04-01,5,02XX,Office,1,0,,,,5,E_MPCV,Relative Standard Error for MPC Total Private Construction,PCT,1,US,U.S. Total,0,,7272
28,2004-04-01,6,03XX,Commercial,1,0,,,,5,E_MPCV,Relative Standard Error for MPC Total Private Construction,PCT,1,US,U.S. Total,0,,7273
28,2004-04-01,7,04XX,Health Care,1,0,,,,5,E_MPCV,Relative Standard Error for MPC Total Private Construction,PCT,1,US,U.S. Total,0,,7274
28,2004-04-01,8,05XX,Educational,1,0,,,,5,E_MPCV,Relative Standard Error for MPC Total Private Construction,PCT,1,US,U.S. Total,0,,7275
28,2004-04-01,9,06XX,Religious,1,0,,,,5,E_MPCV,Relative Standard Error for MPC Total Private Construction,PCT,1,US,U.S. Total,0,,7276
28,2004-04-01,11,08XX,Amusement and Recreation,1,0,,,,5,E_MPCV,Relative Standard Error for MPC Total Private Construction,PCT,1,US,U.S. Total,0,,7277
28,2004-04-01,12,09XX,Transportation,1,0,,,,5,E_MPCV,Relative Standard Error for MPC Total Private Construction,PCT,1,US,U.S. Total,0,,7278
28,2004-04-01,13,10XX,Communication,1,0,,,,5,E_MPCV,Relative Standard Error for MPC Total Private Construction,PCT,1,US,U.S. Total,0,,7279
28,2004-04-01,14,11XX,Power,1,0,,,,5,E_MPCV,Relative Standard Error for MPC Total Private Construction,PCT,1,US,U.S. Total,0,,7280
28,2004-04-01,19,20IX,Manufacturing,1,0,,,,5,E_MPCV,Relative Standard Error for MPC Total Private Construction,PCT,1,US,U.S. Total,0,,7281
28,2004-04-01,1,XXXX,Total Construction,0,0,,,,6,E_MPCP,Relative Standard Error for MPC Total Public Construction,PCT,1,US,U.S. Total,0,,7282
28,2004-04-01,2,00XX,Residential,0,0,,,,6,E_MPCP,Relative Standard Error for MPC Total Public Construction,PCT,1,US,U.S. Total,0,,7283
28,2004-04-01,3,NRXX,Nonresidential,0,0,,,,6,E_MPCP,Relative Standard Error for MPC Total Public Construction,PCT,1,US,U.S. Total,0,,7284
28,2004-04-01,5,02XX,Office,1,0,,,,6,E_MPCP,Relative Standard Error for MPC Total Public Construction,PCT,1,US,U.S. Total,0,,7285
28,2004-04-01,6,03XX,Commercial,1,0,,,,6,E_MPCP,Relative Standard Error for MPC Total Public Construction,PCT,1,US,U.S. Total,0,,7286
28,2004-04-01,7,04XX,Health Care,1,0,,,,6,E_MPCP,Relative Standard Error for MPC Total Public Construction,PCT,1,US,U.S. Total,0,,7287
28,2004-04-01,8,05XX,Educational,1,0,,,,6,E_MPCP,Relative Standard Error for MPC Total Public Construction,PCT,1,US,U.S. Total,0,,7288
28,2004-04-01,10,07XX,Public Safety,1,0,,,,6,E_MPCP,Relative Standard Error for MPC Total Public Construction,PCT,1,US,U.S. Total,0,,7289
28,2004-04-01,11,08XX,Amusement and Recreation,1,0,,,,6,E_MPCP,Relative Standard Error for MPC Total Public Construction,PCT,1,US,U.S. Total,0,,7290
28,2004-04-01,12,09XX,Transportation,1,0,,,,6,E_MPCP,Relative Standard Error for MPC Total Public Construction,PCT,1,US,U.S. Total,0,,7291
28,2004-04-01,14,11XX,Power,1,0,,,,6,E_MPCP,Relative Standard Error for MPC Total Public Construction,PCT,1,US,U.S. Total,0,,7292
28,2004-04-01,15,12XX,Highway and Street,1,0,,,,6,E_MPCP,Relative Standard Error for MPC Total Public Construction,PCT,1,US,U.S. Total,0,,7293
28,2004-04-01,16,13XX,Sewage and Waste Disposal,1,0,,,,6,E_MPCP,Relative Standard Error for MPC Total Public Construction,PCT,1,US,U.S. Total,0,,7294
28,2004-04-01,17,14XX,Water Supply,1,0,,,,6,E_MPCP,Relative Standard Error for MPC Total Public Construction,PCT,1,US,U.S. Total,0,,7295
28,2004-04-01,18,15XX,Conservation and Development,1,0,,,,6,E_MPCP,Relative Standard Error for MPC Total Public Construction,PCT,1,US,U.S. Total,0,,7296
29,2004-05-01,6,03XX,Commercial,1,0,,,,4,E_MPCT,Relative Standard Error for MPC Total Construction,PCT,1,US,U.S. Total,0,,7297
29,2004-05-01,7,04XX,Health Care,1,0,,,,4,E_MPCT,Relative Standard Error for MPC Total Construction,PCT,1,US,U.S. Total,0,,7298
29,2004-05-01,8,05XX,Educational,1,0,,,,4,E_MPCT,Relative Standard Error for MPC Total Construction,PCT,1,US,U.S. Total,0,,7299
29,2004-05-01,9,06XX,Religious,1,0,,,,4,E_MPCT,Relative Standard Error for MPC Total Construction,PCT,1,US,U.S. Total,0,,7300
29,2004-05-01,10,07XX,Public Safety,1,0,,,,4,E_MPCT,Relative Standard Error for MPC Total Construction,PCT,1,US,U.S. Total,0,,7301
29,2004-05-01,11,08XX,Amusement and Recreation,1,0,,,,4,E_MPCT,Relative Standard Error for MPC Total Construction,PCT,1,US,U.S. Total,0,,7302
29,2004-05-01,12,09XX,Transportation,1,0,,,,4,E_MPCT,Relative Standard Error for MPC Total Construction,PCT,1,US,U.S. Total,0,,7303
29,2004-05-01,13,10XX,Communication,1,0,,,,4,E_MPCT,Relative Standard Error for MPC Total Construction,PCT,1,US,U.S. Total,0,,7304
29,2004-05-01,14,11XX,Power,1,0,,,,4,E_MPCT,Relative Standard Error for MPC Total Construction,PCT,1,US,U.S. Total,0,,7305
29,2004-05-01,15,12XX,Highway and Street,1,0,,,,4,E_MPCT,Relative Standard Error for MPC Total Construction,PCT,1,US,U.S. Total,0,,7306
29,2004-05-01,16,13XX,Sewage and Waste Disposal,1,0,,,,4,E_MPCT,Relative Standard Error for MPC Total Construction,PCT,1,US,U.S. Total,0,,7307
29,2004-05-01,17,14XX,Water Supply,1,0,,,,4,E_MPCT,Relative Standard Error for MPC Total Construction,PCT,1,US,U.S. Total,0,,7308
29,2004-05-01,18,15XX,Conservation and Development,1,0,,,,4,E_MPCT,Relative Standard Error for MPC Total Construction,PCT,1,US,U.S. Total,0,,7309
29,2004-05-01,19,20IX,Manufacturing,1,0,,,,4,E_MPCT,Relative Standard Error for MPC Total Construction,PCT,1,US,U.S. Total,0,,7310
29,2004-05-01,1,XXXX,Total Construction,0,0,,,,5,E_MPCV,Relative Standard Error for MPC Total Private Construction,PCT,1,US,U.S. Total,0,,7311
29,2004-05-01,2,00XX,Residential,0,0,,,,5,E_MPCV,Relative Standard Error for MPC Total Private Construction,PCT,1,US,U.S. Total,0,,7312
29,2004-05-01,3,NRXX,Nonresidential,0,0,,,,5,E_MPCV,Relative Standard Error for MPC Total Private Construction,PCT,1,US,U.S. Total,0,,7313
29,2004-05-01,4,01XX,Lodging,1,0,,,,5,E_MPCV,Relative Standard Error for MPC Total Private Construction,PCT,1,US,U.S. Total,0,,7314
29,2004-05-01,5,02XX,Office,1,0,,,,5,E_MPCV,Relative Standard Error for MPC Total Private Construction,PCT,1,US,U.S. Total,0,,7315
29,2004-05-01,6,03XX,Commercial,1,0,,,,5,E_MPCV,Relative Standard Error for MPC Total Private Construction,PCT,1,US,U.S. Total,0,,7316
29,2004-05-01,7,04XX,Health Care,1,0,,,,5,E_MPCV,Relative Standard Error for MPC Total Private Construction,PCT,1,US,U.S. Total,0,,7317
29,2004-05-01,8,05XX,Educational,1,0,,,,5,E_MPCV,Relative Standard Error for MPC Total Private Construction,PCT,1,US,U.S. Total,0,,7318
29,2004-05-01,9,06XX,Religious,1,0,,,,5,E_MPCV,Relative Standard Error for MPC Total Private Construction,PCT,1,US,U.S. Total,0,,7319
29,2004-05-01,11,08XX,Amusement and Recreation,1,0,,,,5,E_MPCV,Relative Standard Error for MPC Total Private Construction,PCT,1,US,U.S. Total,0,,7320
